date,0,2,5,6,7,8,9,11,16,17,18
2006,0.060240963855421686,0.07228915662650602,0.03614457831325301,0.0963855421686747,0.024096385542168676,0.012048192771084338,0.03614457831325301,0.03614457831325301,0.08433734939759036,0.04819277108433735,0.03614457831325301
2007,0.05263157894736842,0.06275303643724696,0.03643724696356275,0.0931174089068826,0.038461538461538464,0.032388663967611336,0.016194331983805668,0.02834008097165992,0.08704453441295547,0.04251012145748988,0.05465587044534413
2008,0.10057471264367816,0.08908045977011494,0.06609195402298851,0.08333333333333333,0.020114942528735632,0.020114942528735632,0.011494252873563218,0.031609195402298854,0.09482758620689655,0.07758620689655173,0.031609195402298854
2009,0.09927360774818401,0.05811138014527845,0.048426150121065374,0.06053268765133172,0.04116222760290557,0.024213075060532687,0.012106537530266344,0.1089588377723971,0.05569007263922518,0.053268765133171914,0.043583535108958835
2010,0.11422564821303434,0.05956552207428171,0.050455501051156273,0.07147862648913805,0.032936229852838124,0.03153468815697267,0.019621583742116328,0.05185704274702172,0.07428170988086896,0.07217939733707078,0.05466012613875263
2011,0.11970979443772672,0.058645707376058044,0.042926239419588876,0.06287787182587666,0.04534461910519952,0.042926239419588876,0.010278113663845224,0.06287787182587666,0.0761789600967352,0.06408706166868199,0.03990326481257558
2012,0.17954332186424773,0.060369096027525805,0.08507976227713482,0.036596809508914606,0.030340944635595873,0.04441664060056303,0.020331560838285894,0.06005630278385987,0.07100406631216766,0.04817015952455427,0.036909602752580546
2013,0.15341293084027935,0.05969813020950664,0.08830817751745888,0.0455057445370579,0.025681459788240595,0.040774949312908315,0.02095066456409101,0.06240144176616355,0.06780806487947735,0.047082676278441093,0.038972741608470376
2014,0.13155080213903744,0.05213903743315508,0.08048128342245989,0.04438502673796792,0.0286096256684492,0.04171122994652406,0.020320855614973262,0.04385026737967915,0.06631016042780749,0.041176470588235294,0.05106951871657754
2015,0.10047704233750746,0.057245080500894455,0.08228980322003578,0.04531902206320811,0.03011329755515802,0.0468097793679189,0.02534287418008348,0.043231961836613,0.07722122838401908,0.02981514609421586,0.04800238521168754
2016,0.10836550836550836,0.055341055341055344,0.09163449163449164,0.05019305019305019,0.025482625482625483,0.039897039897039896,0.03758043758043758,0.029601029601029602,0.06074646074646075,0.03552123552123552,0.04839124839124839
2017,0.11789554531490015,0.06797235023041474,0.0944700460829493,0.048963133640553,0.02476958525345622,0.041474654377880185,0.0314900153609831,0.02803379416282642,0.06547619047619048,0.03052995391705069,0.039746543778801845
2018,0.10533707865168539,0.05951544943820225,0.09445224719101124,0.05740870786516854,0.0331811797752809,0.03704353932584269,0.032654494382022475,0.025632022471910113,0.06091994382022472,0.03669241573033708,0.03651685393258427
2019,0.10139627659574468,0.0590093085106383,0.09025930851063829,0.057180851063829786,0.03856382978723404,0.03889627659574468,0.03789893617021277,0.02526595744680851,0.056017287234042555,0.033743351063829786,0.03490691489361702
2020,0.10585413714161125,0.05319960754387877,0.06660852501907773,0.07140521094516517,0.062465932628365854,0.03564809767796795,0.03128747410879756,0.02681783495039791,0.05287256077619099,0.025836694647334568,0.033794832661070535
